protocol,table,attribute,definition,variable_type,field_type,format_text,unit,version
seagrass_shoots,sample_data,blade_width_mm,Blade width in millimeters,measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,sheath_length_mm,Sheath length in millimeters,measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,number_grazing_scars,Number of grazing scars on seagrass blades,measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,tin_mass_epibiont_g,"Mass of the empty tin to hold the epibionts, in grams",measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,tin_and_epibiont_dry_mass_g,"Mass of the empty tin and epibionts that have been dried to a constant weight, in grams",measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,tin_mass_blades_g,"Mass of the empty tin to hold the blades, in grams",measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,tin_and_blades_dry_mass_g,"Mass of the empty tin and blades that have been dried to a constant weight, in grams",measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,epibiont_dry_mass_g,This cell will autocalculate to: 'tin_and_blades_dry_mass_g' - 'tin_mass_epibiont_g',measurement,integer,NA,NA,legacy_retired
seagrass_shoots,sample_data,blades_dry_mass_g,This cell will autocalculate to: 'tin_and_epibiont_dry_mass_g' - 'tin_mass_blades_g',measurement,integer,NA,NA,legacy_retired
seagrass_shoots,taxa_list,taxon_id,The unique identifier for a single taxon. This column should include ALL uniquie TaxonID entries from the 'SampleData' sheet,id,character,NA,NA,legacy_retired
seagrass_shoots,taxa_list,scientific_name,"Corresponding TaxonID's scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher",,character,NA,NA,legacy_retired
sediment_organic_matter,taxa_list,taxon_id,The unique identifier for a single taxon. This column should include ALL uniquie TaxonID entries from the 'SampleData' sheet,id,character,NA,NA,legacy_retired
sediment_organic_matter,taxa_list,scientific_name,"Corresponding TaxonID's scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher",,character,NA,NA,legacy_retired
beach_seines,sample_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,character,NA,NA,legacy_retired
beach_seines,sample_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,character,NA,NA,legacy_retired
beach_seines,sample_data,sample_collection_date,The date the sample was collected in the field,date,Date,NA,NA,legacy_retired
beach_seines,sample_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_retired
beach_seines,sample_data,taxon_id,"A unique string used to identify a single taxon. Does not have to be a full scientific name (e.g., ""BC"" or ""blue crab"") but it MUST be linked in the TaxaList sheet with the full scientific name (e.g., ""Callinectes sapidus"")",id,character,NA,NA,legacy_retired
beach_seines,sample_data,abundance,"Abundance of each fish taxon. 

For taxa with abundance >1, record a value of 1 for all but the final entry. For the final entry, enter a Value = Total Abundance - Sum of 1's from above.",measurement,NA,NA,NA,legacy_retired
beach_seines,sample_data,length_mm,"Length, in millimeters, of the first 20 individuals per taxon.

Each cell should contain only one length measurement.",measurement,NA,NA,NA,legacy_retired
beach_seines,taxa_list,taxon_id,The unique identifier for a single taxon. This column should include ALL uniquie TaxonID entries from the 'SampleData' sheet,id,character,NA,NA,legacy_retired
beach_seines,taxa_list,scientific_name,"Corresponding TaxonID's scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher",,character,NA,NA,legacy_retired
fish_trawls,SampleData,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,character,NA,NA,legacy_retired
fish_trawls,SampleData,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,character,NA,NA,legacy_retired
fish_trawls,SampleData,sample_collection_date,The date the sample was collected in the field,date,Date,NA,NA,legacy_retired
fish_trawls,SampleData,trawl,"The trawl at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_retired
fish_trawls,SampleData,taxon_id,"A unique string used to identify a single taxon. Does not have to be a full scientific name (e.g., ""BC"" or ""blue crab"") but it MUST be linked in the TaxaList sheet with the full scientific name (e.g., ""Callinectes sapidus"")",id,character,NA,NA,legacy_retired
fish_trawls,SampleData,abundance,"Abundance of each fish taxon. 

For taxa with abundance >1, record a value of 1 for all but the final entry. For the final entry, enter a Value = Total Abundance - Sum of 1's from above.",measurement,NA,NA,NA,legacy_retired
fish_trawls,SampleData,length_mm,"Length, in millimeters, of the first 20 individuals per taxon.

Each cell should contain only one length measurement.",measurement,NA,NA,NA,legacy_retired
fish_trawls,taxa_list,taxon_id,The unique identifier for a single taxon. This column should include ALL uniquie TaxonID entries from the 'SampleData' sheet,id,character,NA,NA,legacy_retired
fish_trawls,taxa_list,scientific_name,"Corresponding TaxonID's scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher",,character,NA,NA,legacy_retired
beach_seines,abundance_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
beach_seines,abundance_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
beach_seines,abundance_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
beach_seines,length_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
beach_seines,length_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
beach_seines,length_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
beach_seines,sample_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_retired
beach_seines,sample_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_retired
beach_seines,sample_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_retired
beach_seines,sample_metadata,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
beach_seines,sample_metadata,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
beach_seines,sample_metadata,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
beach_seines,taxa_list,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_retired
beach_seines,taxa_list,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_retired
beach_seines,taxa_list,table_id,The observation's table of origin.,id,text,NA,NA,legacy_retired
environmental_monitoring,environmental_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
environmental_monitoring,environmental_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
environmental_monitoring,environmental_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
environmental_monitoring,sample_metadata,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
fish_trawls,abundance_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
fish_trawls,abundance_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
fish_trawls,abundance_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
fish_trawls,length_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
fish_trawls,length_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
fish_trawls,length_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
fish_trawls,sample_metadata,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
fish_trawls,sample_metadata,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
fish_trawls,sample_metadata,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
fish_trawls,SampleData,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_retired
fish_trawls,SampleData,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_retired
fish_trawls,SampleData,table_id,The observation's table of origin.,id,text,NA,NA,legacy_retired
fish_trawls,taxa_list,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_retired
fish_trawls,taxa_list,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_retired
fish_trawls,taxa_list,table_id,The observation's table of origin.,id,text,NA,NA,legacy_retired
predation_assay,sample_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
predation_assay,sample_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
predation_assay,sample_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
predation_assay,sample_metadata,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
predation_assay,sample_metadata,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
predation_assay,sample_metadata,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
seagrass_biomass,sample_data,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
seagrass_biomass,sample_data,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
seagrass_biomass,sample_data,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
seagrass_biomass,sample_metadata,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_active
seagrass_biomass,sample_metadata,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_active
seagrass_biomass,sample_metadata,table_id,The observation's table of origin.,id,text,NA,NA,legacy_active
seagrass_biomass,taxa_list,submission_id,The submission ID represents the unique time that the data was submitted to MarineGEO.,id,text,NA,NA,legacy_retired
seagrass_biomass,taxa_list,protocol_id,The observation's MarineGEO protocol of origin,id,text,NA,NA,legacy_retired
seagrass_biomass,taxa_list,table_id,The observation's table of origin.,id,text,NA,NA,legacy_retired
